labels,messages,character_count,word_count,sentence_count,clean_length
0,take care sleep well need learn change life need get convinced wait conversations us get convinced time family many senses respect overemphasise role life,283,51,1,154
1,chance win free bluetooth headset simply reply back adp,83,17,1,55
0,also didnt get na hi hi hi hi hi,36,10,1,32
0,ya cant display internal subs gotta extract,60,13,1,43
0,said anything wrong sorry de,36,10,1,28
0,stupid say challenge god think write instead respond immed,103,21,1,58
0,yeah able text ready meet,65,18,1,25
0,v skint fancied bevies waz gona go meet othrs spoon jst bin watchng planet earth sofa v comfey make hav gd night,149,34,1,112
0,says quitting leastnumbrtimes day wudn take much notice nah mind gonna see want come taunton tonight tell,200,50,5,105
0,get free call,26,7,1,13
0,little darlings far week need coffee run tomo believe time week already û_,124,28,2,74
0,still west coast haiz ìï take forever come back,65,15,1,47
0,mmm fuck merry christmas,39,8,1,24
0,alright thanks advice enjoy night try get sleep,83,19,4,47
0,update face book status frequently,42,8,1,34
0,saw message k da,35,9,1,16
0,something ate,23,6,1,13
0,bank say money,41,10,1,14
0,aiyar dun disturb liao thk lots numbr aft cupboard come,72,17,1,55
0,hey r watching movie tonight prob b home early,66,15,1,46
0,yar lor noe used dat route,43,13,2,26
0,numbrmro coming gym machan goodnight,46,11,2,36
0,think need yellow card uk travel ask someone gone lt gt bucks,116,30,3,61
0,look numbr da lib got stuff havent finish yet,56,15,1,45
0,sounds great going sleep good night,55,14,3,35
1,b floppy b snappy happy gay chat service photo upload call numbr numbrp min numbr stop texts call numbr,137,29,3,103
0,come got nothing,29,8,1,16
0,nothing ever easy looking reason take risk life love,96,23,2,52
0,want grasp pretty booty,36,9,1,23
0,got tea sure flavour,49,13,2,20
0,going numbr orchard laready reaching soon reaching,61,14,2,50
0,dear denying words please,39,8,1,25
0,know old dom told yesterday name roger got touch last night wants meet today numbr pm,141,34,3,85
0,come back tampa ffffuuuuuuu,30,5,1,27
0,numbr celebrate båõday else,30,8,1,27
0,merry christmas annie,31,7,1,21
0,please tell special stock talking,73,14,1,33
0,sent like,25,8,2,9
0,awesome minute,29,7,1,14
0,problem walk around julianaland oblivious going around say things constantly go one ear go whatever want know upset listen tell going upset want surprised mad,381,91,5,158
0,told everything stop let get dehydrated,69,15,2,39
0,guess lt gt min,26,11,1,15
0,home ard wat time reach,36,11,2,23
0,want mapquest something look usf dogwood drive,68,14,1,46
0,aight plan come later tonight,50,11,1,29
0,die accidentally deleted e msg suppose numbr put e sim archive haiz sad,89,22,2,71
1,welcome uk mobile date msg free giving free calling numbr future mgs billed numbrp daily cancel send go stop numbr,151,29,2,114
0,wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry,237,54,6,131
0,thanks reply today visa coming r still buying gucci bags sister things easy uncle john also bills really need think make money later sha,236,55,5,136
0,sorry flaked last night shit seriously goin roommate tonight,95,21,1,60
0,said look pretty wif long hair wat thk cutting quite short numbr leh,85,22,2,68
0,cheers callin babe sozi culdnt talkbut wannatell details later wenwecan chat properly x,99,17,1,87
0,hey still gym,23,7,1,13
0,much better thanks lol,26,5,1,22
0,nothing smsing n xy lor sorry lor da guys neva c person sort know lor wan numbr meet xy ask numbr bring along numbr next meeting,160,43,3,128
0,lemme know swing pick free basically time numbr semester,97,23,1,56
0,wa efficient gee thanx,39,10,1,22
1,numbr received mobile content enjoy,47,9,2,35
0,able sleep,24,7,1,10
1,want explicit sex numbr secs ring numbr costs numbrp min,65,13,3,56
0,meet soon princess ttyl,33,8,2,23
0,pick numbrpm go taunton still want come,76,19,1,39
0,oh numbr outside players allowed play know,49,12,1,42
0,anything lor,15,4,1,12
0,erutupalam thandiyachu,22,2,1,22
0,cant try new invention fly joking,51,14,1,33
0,ful song lyrics,28,8,1,15
0,reckon need numbr arrange transport thanks,69,17,1,42
0,true lov n care wil nevr go unrecognized though somone often makes mistakes valuing definitly undrstnd start missing,159,30,3,116
0,shopping eh ger toking abt syd leh haha,44,11,2,39
0,standing,24,5,1,8
0,good weekend,20,5,1,12
0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins,126,24,3,116
0,call get chance plz lt numbr,41,12,1,28
0,new deus ex game comin early next yr,40,9,1,36
0,computer fried essential part keep spares fucking idiot roommates looovvve leaving thing running full lt gt numbr,162,34,1,113
0,friend studying warwick planned go shopping concert tmw may canceled havn seen ages yeah get together sometime,171,39,1,110
0,probably couple hours tops,28,5,1,26
0,lol grins babe thanks thinking,62,18,1,30
0,man bus slow think gonna get,71,19,2,28
0,hope text meets smiling let text give reason smile beautiful day,109,25,3,64
0,case wake wondering forgot take care something grandma today done parade,135,29,1,72
1,latest nokia mobile ipod mpnumbr player ådollersnumbr proze guaranteed reply win numbr norcorp ltd ådollersnumbr numbr mtmsgrcvdnumbr,125,21,3,133
1,sms services inclusive text credits pls goto www comuk net login numbrqxjnumbr unsubscribe stop extra charge help numbr comuk numbr cmnumbr numbrae,158,27,4,147
0,nvm take time,17,5,1,13
0,wat da decision,21,6,1,15
0,wot numbr bitch,25,8,1,15
0,told hr want posting chennai working,74,19,1,36
1,mobile club choose top quality items mobile numbrcfcanumbra,73,15,2,59
0,guys leaving,26,6,1,12
0,neva grumble sad lor hee buy tmr lor aft lunch still meetin numbr lunch tmr neva hear fr lei ìï got lot work ar,149,40,4,111
0,able anything,24,6,1,13
0,ìï takin linear algebra today,30,6,1,29
0,weekend fine excuse much decorating,62,14,1,35
0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss,132,33,4,79
0,project pa come,43,10,1,15
1,money wining number numbr wot next,51,12,1,34
0,sure whenever show fuck gt,42,13,1,26
0,random saw old roomate campus graduated,58,12,2,39
0,men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife,125,25,2,100
0,sucks got planned yo valentine yo valentine,94,23,3,43
0,got part nottingham numbr hrs numbrmiles good thing love man much numbrmph hey ho,104,25,3,81
0,think one saying clearly ok leave need ask go come,94,24,3,50
0,hi good mornin thanku wish,39,10,1,26
0,want numbr meet numbrmorro,26,7,1,26
0,actually decided hungry left yet v,60,15,1,34
0,sent ì_ part,22,7,1,12
0,cos shopping wif darren jus n called numbr ask wat present wan lor started guessing wif n finally guessed darren lor,158,36,2,116
1,want cock hubby away need real man numbr satisfy txt wife numbr strings action txt stop numbr end txt rec ådollersnumbrea otbox numbr lanumbr numbrws,163,44,5,149
0,understand loss gain work school,58,16,3,32
0,missed havent numbr much bit bored holiday want numbr go bak numbr college sad isnt xx,120,33,4,86
0,hiya probably coming home weekend next,47,9,1,38
0,forget though love walk beside watching keeping heart warm,110,24,2,58
0,wish things different wonder able show much value pls continue brisk walks drugs without askin please find things laugh love dearly,205,45,4,131
0,ok days making dinner tonite invited,73,18,3,36
1,grnumbr new service live sex video chat mob see sexiest dirtiest girls live phone numbr details text horny numbr cancel send stop numbr,160,34,1,135
0,money numbr steve mate,31,9,2,22
0,late tellmiss way,29,7,1,17
0,normally use drink water daily,42,10,1,30
0,dare ask luck sorting car,48,12,1,25
0,party place usf charge contribute way greatly appreciated yeah got room one,137,33,1,75
0,urgh coach hot smells chip fat thanks especially duvet predictive text word,105,25,2,75
0,hiya last night naughty bought clothes little ready shopping tho kind time wanna meet,155,35,4,85
1,freemsg hi baby wow got new cam moby wanna c hot pic fancy chat wnumbrin numbrutxt rply chat numbr hlp numbr msgnumbrp numbrrcv,143,35,3,127
0,trying reach without success,45,9,1,28
0,derek done class,35,8,1,16
0,never lei v lazy got wat dat day ì_ send da url cant work one,78,22,2,61
0,never try alone take weight tear comes heart falls eyes always remember stupid friend share bslvyl,159,33,1,98
0,hey mate spoke mag people û deliver end month deliver numbrth sept talk later,126,30,5,77
0,haha friend tyler literally asked could get dubsack,73,15,1,51
0,hey fancy meetin numbr cha åð hav lil beverage txt ring meet lnumbrr quite tired got numbr v pist love pete x x x,166,48,4,113
0,great safe trip panic surrender,50,12,3,31
0,symptoms love numbr like listening songs numbr get stopped see name beloved numbr get angry,142,33,1,91
0,sun ah thk mayb dun anythin thk book e lesson e pilates orchard mrt noe hor,120,29,1,75
0,try something dear read something exams,54,11,2,39
0,gettin rdy ship comp,23,5,1,20
0,hospital da return home evening,52,12,1,31
0,piss talking someone realise point read backwards,90,21,2,49
0,think da wil,23,8,2,12
0,awake oh,24,9,2,8
0,good afternoon boytoy goes walking day get police abstract still wake miss babe,156,34,5,79
0,much trying get,25,7,1,15
0,come around lt decimal gt pm vikky otside nw il come tht time,73,22,1,61
0,tell address,34,7,1,12
0,buy blackberry bold numbr torch buy new used let know plus saying buy lt gt g wifi ipad saying lt gt g,208,60,5,102
0,together thinkin,56,11,1,16
0,hiya hows going sunny africa hope r avin good time give big old silver back big kiss,112,28,3,84
0,time come tomorrow,35,7,1,18
1,wanna laugh try chit chat mobile logon txting word chat send numbr cm po box numbr london wnumbra numbrzf numbr numbrp msg rcvd,156,37,3,127
0,cha quiteamuzing thatåõscool babe,34,4,1,33
0,omg know ate,30,9,1,12
1,urgent numbrnd attempt contact ådollersnumbrcall numbr bnumbr numbrt csbcmnumbrwcnumbrnnumbrxx callcostnumbrppmmobilesvary maxådollersnumbr numbr,148,26,4,145
0,directly behind abt numbr rows behind ì_,46,10,1,40
1,congratulations awarded numbr cd vouchers numbrgift guaranteed free entry numbr numbr wkly draw txt music numbr,115,21,1,111
1,contract mobile numbr mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records,159,34,5,123
1,urgent call numbr landline complimentary numbr ibiza holiday numbr numbr cash await collection sae cs po box numbr sknumbr numbrwp numbr ppm numbr,152,31,3,146
0,plans yet,34,9,2,9
0,hi engagement fixd lt gt th next month know really shocking bt hmm njan vilikkam ws al sudn,142,41,2,91
0,course maths one day one chapter one month finish,75,17,2,49
0,wow think common take back freak unless chop,95,27,3,44
0,noooooooo please last thing need stress life fair,77,18,3,49
1,secret admirer looking numbr make contact find r reveal thinks special call numbr stopsms numbrppm,158,26,1,98
0,see swing bit got things take care firsg,79,21,1,40
0,wanted wish happy new year wanted talk legal advice gary split person make trip ptbo hope everything good babe love ya,229,56,3,118
0,finished work yet something,44,9,1,27
0,right wasnt phoned someone number like,70,15,1,38
0,ok wun b angry msg aft come home tonight,53,16,2,40
0,good time nice something bit different weekends change see ya soon,106,25,3,66
0,yo sorry shower sup,30,7,1,19
0,carlos pick swing usf little bit,86,23,1,32
0,full heat pa applyed oil pa,38,12,1,27
0,stuck da middle da row da right hand side da lt,67,18,1,47
0,laid airtel line rest,39,9,1,21
0,hi decide wot numbr get numbr bday ill prob jus get voucher frm virgin sumfing,97,23,1,78
1,freemsg txt call numbr claim reward numbr hours talk time use phone subscribenumbrgbp mnth inc numbrhrs numbr stop txtstop,144,32,2,122
0,hey j r feeling better,30,8,2,22
0,plan staying night prolly back til late,73,18,1,39
0,thanx numbr puttin da fone,35,10,2,26
0,need numbrth campus atm could pick hour two,72,21,1,43
0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch,134,33,1,97
0,running managed numbr minutes needed oxygen might resort roller option,106,21,2,70
0,live next lt gt mins,35,13,1,20
0,de asking like,22,6,1,14
0,glad talking,31,8,1,12
0,wat time ì_ finish,19,5,1,18
0,sorry da gone mad many pending works,54,14,2,36
0,much got cleaning,29,6,1,17
0,hows favourite person today r workin hard sleep last nite nearly rang numbr,101,22,3,75
1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz numbr b,108,22,3,86
0,ìï called dad oredi,22,5,1,19
0,good think could send pix would love see top bottom,89,22,3,51
0,nvm going wear sport shoes anyway going late leh,75,20,1,48
0,sorry call later meeting,34,9,1,24
0,long fuckin showr,27,6,1,17
0,received understood n acted upon,34,7,1,32
0,finally came fix ceiling,37,8,1,24
0,need presnts always bcz cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha love got mis,172,33,3,134
0,jus finish blowing hair finish dinner already,52,11,2,45
0,bus love,24,8,2,8
0,lol knew saw dollar store,54,13,1,25
1,todays voda numbers ending numbr selected receive ådollersnumbr reward match please call numbr quoting claim code numbr standard rates apply,166,30,2,140
0,saturday sunday holiday difficult,56,11,1,33
0,everybody fun evening miss,41,9,2,26
0,got hella gas money want go grand nature adventure galileo little bit,89,20,1,69
0,oh wow thats gay firmware update help,43,9,2,37
